,scenario,specie,mean_max_forcing,max_forcing_std,min_year,max_year,year_range,cv_at_maxforcing_year,cv_300,cv_350,cv_400
381,verylow,HFC-236fa,0.00010621506445250271,1.1924167701549417e-05,2156,2156,0,0.7958527909367198,0.34424984183827156,0.631912725270764,0.7184932126248261
382,verylow,HFC-245fa,0.0010143744749181634,0.00011387811525081942,2026,2026,0,0.616889311839562,0.6767069242497908,0.8069562321506037,0.8294445163532528
383,verylow,HFC-32,0.002596341324326749,0.0002914766330116892,2017,2017,0,0.0,0.5141339334814887,0.824317827065665,0.8243178270656648
384,verylow,HFC-365mfc,0.00028014690470019366,3.145051683519814e-05,2024,2024,0,0.26492005681644837,0.6099900870643119,0.8053150556985641,0.8293878787607202
385,verylow,HFC-4310mee,0.00010939454241714395,1.2281109804340464e-05,2024,2024,0,0.006832533672888721,0.3392465735370145,0.7645951781795033,0.8472194636982591
386,verylow,Halon-1211,0.0013239894089321475,0.00014863684194478888,2006,2006,0,0.0,8.516447019354022e-17,7.413181186402018e-17,6.838705000256174e-17
387,verylow,Halon-1301,0.0010685890352025084,0.00011996447891334279,2039,2039,0,0.0,6.923426459933391e-17,8.860587558617324e-17,7.95439817128015e-17
388,verylow,Halon-2402,0.00015190793174458877,1.705384883636737e-05,2005,2005,0,0.0,6.949198218419309e-17,9.09577650690916e-17,8.13140977266425e-17
389,verylow,Land use,1.838391476661554e-05,0.0005331335282318507,1750,2057,307,0.10629307554510256,0.014771647243459512,0.11198995329643693,0.17906510360413289
390,verylow,Light absorbing particles on snow and ice,0.09157811890495586,0.057024479991863636,2011,2251,240,9.885114119267157e-05,0.5388643793069666,1.1044266727615155,1.7706645434182646
391,verylow,NF3,0.0011432858277063648,0.0001283502675505291,2144,2144,0,0.6431123159734278,0.13418044948839103,0.354479939880612,0.5239097685192138
392,verylow,NH3,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
393,verylow,NOx,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
394,verylow,Neg_allCH4,9.811977388775332e-05,9.435730651225825e-06,1753,1753,0,0.0,0.1604187332088756,0.5632069698281134,0.6863548753826292
395,verylow,Neg_ariNH3,0.03713099671461719,0.0025058372919845562,2021,2021,0,0.14361581668336926,0.09076416382435866,0.17142506563052437,0.16949831329045878
396,verylow,Neg_o3CO,0.02500304429684397,0.02923595420309635,1997,2250,253,0.11797399187993164,0.12500572772779733,0.34932982084056635,0.5396324211216271
397,verylow,Neg_o3N2O,2.0959864856115367e-05,1.9464407127173577e-06,1754,1754,0,0.0,0.06088911509422833,0.1926727976872755,0.29258900523008646
398,verylow,Neg_o3VOC,0.008594475256697726,0.008666413242800057,1997,2250,253,0.24161524023929645,0.37234213472271327,0.7857491793733916,0.967236694715886
399,verylow,Neg_o3ariNOx,0.0033890263196229447,0.013536550866415274,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
400,verylow,OC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
401,verylow,SF6,0.01429412416875276,0.0016047208991827927,2231,2231,0,0.6240235745147782,0.1312844307566094,0.34755996658302474,0.4960409183408157
402,verylow,SO2F2,0.0006654628390812007,7.470776893330268e-05,2030,2030,0,0.15912124553021123,0.1781386380466636,0.3185261810679258,0.4676965977337655
403,verylow,Solar,0.15096113435898798,0.04615365058017509,1812,1959,147,0.0,7.993087008935313e-17,7.931150842922247e-17,8.038727616549208e-17
404,verylow,Sulfur,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
405,verylow,VOC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
406,verylow,Volcanic,0.2461563558940813,0.03671869934656727,1876,1876,0,0.0,0.0,0.0,0.0
407,verylow,allCH4,0.938936766918521,0.09069420107070339,2027,2028,1,0.2860876425637494,0.1604187332088756,0.5632069698281134,0.6863548753826292
408,verylow,ariNH3,6.343637373048446e-05,4.281092484100749e-06,1752,1752,0,0.0,0.09076416382435866,0.17142506563052437,0.16949831329045878
409,verylow,c-C4F8,0.0006897878202578514,7.7438597713406e-05,2217,2217,0,0.3222673248024002,0.09525522388427325,0.20336104487767148,0.26095810557160526
410,verylow,o3CO,0.042527164040870244,0.045715242404912045,1997,2250,253,0.030501431818847468,0.12500572772779733,0.34932982084056635,0.5396324211216271
411,verylow,o3N2O,0.4195645330845012,0.03984926689431283,2180,2183,3,0.39486695062832017,0.06088911509422833,0.1926727976872755,0.29258900523008646
412,verylow,o3VOC,0.053832060481892006,0.04020168661434073,1997,2250,253,0.0016416178329829295,0.37234213472271327,0.7857491793733916,0.967236694715886
413,verylow,o3ariNOx,0.16561186980105344,0.09606159350515654,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
414,verylow-overshoot,Aerosol-cloud interactions,0.2940563186718299,0.30830593034482634,1992,2251,259,0.28267622774441736,0.5395961332601856,1.3978593773950894,0.8842027489155488
415,verylow-overshoot,Aerosol-radiation interactions,0.009106106660771005,0.0271808590524927,1750,2300,550,0.0645622044478375,0.33172572332284256,0.6574922571436674,0.6721140131277816
416,verylow-overshoot,BC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
417,verylow-overshoot,C2F6,0.0014289221368922961,0.0001604170489429912,2097,2097,0,0.22247874322136094,0.061012062366508,0.1383118207821652,0.178427576174508
418,verylow-overshoot,C3F8,0.00020717079316851032,2.3257899369905407e-05,2039,2039,0,0.3248891497464548,0.11682482582709387,0.2690815006812879,0.33755850773541446
419,verylow-overshoot,C4F10,8.007821372022658e-05,8.98993052033117e-06,2037,2037,0,0.21338838346170527,0.07573732468446479,0.17893364984525284,0.22756932099322533
420,verylow-overshoot,C5F12,6.30294919673522e-05,7.075966448226929e-06,2038,2038,0,0.11785841547654,0.039848109448653087,0.09545138800705495,0.12249097962514396
421,verylow-overshoot,C6F14,0.00012268796724305628,1.3773487818412126e-05,2089,2089,0,0.31595946683673876,0.09005080830315425,0.2017918964766011,0.2611387340009633
422,verylow-overshoot,C7F16,4.800110803096195e-05,5.388814336005366e-06,2028,2028,0,0.44953104319760656,0.2544110960377605,0.7882087664510135,1.066714917198279
423,verylow-overshoot,C8F18,3.664663157704304e-05,4.1141111467946885e-06,2028,2028,0,0.2780616677227604,0.14558844956085096,0.4063698505429585,0.5402007576886776
424,verylow-overshoot,CCl4,0.017904368121827496,0.0020100226759304667,1991,1991,0,0.0,8.361275844713372e-17,7.027681288938032e-17,6.830162751375058e-17
425,verylow-overshoot,CF4,0.006499338552307199,0.0007296441728518889,2246,2246,0,0.22149659220067608,0.049562323778115806,0.11808195457841016,0.16670533041475744
426,verylow-overshoot,CFC-11,0.07885625706597478,0.008852748321700219,1994,1994,0,0.0,9.25497141466881e-17,9.514909232300908e-17,9.003127785598934e-17
427,verylow-overshoot,CFC-113,0.02542826226607193,0.002854687940760159,1996,1996,0,0.0,7.489958762641313e-17,8.047095686109686e-17,9.081095029996396e-17
428,verylow-overshoot,CFC-114,0.005225246567944705,0.0005866090340318961,2005,2005,0,0.0,7.496915853342023e-17,7.028025697949665e-17,8.951681280479672e-17
429,verylow-overshoot,CFC-115,0.002522677598047526,0.0002832068209073311,2087,2087,0,0.0,7.626965056397058e-17,7.366810068136733e-17,7.602297646723512e-17
430,verylow-overshoot,CFC-12,0.19591690335265904,0.021994488476632556,2003,2003,0,0.0,7.111493423671845e-17,8.665173873332048e-17,7.423731841999466e-17
431,verylow-overshoot,CH2Cl2,0.0009468635545453386,0.00010629904404881014,2023,2023,0,0.19710640140174077,0.7358690483752609,0.7795026473492691,0.9129781845889717
432,verylow-overshoot,CH3Br,1.6195778795293137e-05,1.8182089650628927e-06,1998,1998,0,0.0,1.942122969646081,4.48420183067106,0.07084737467088392
433,verylow-overshoot,CH3CCl3,0.009207357679163357,0.001033658244434702,1992,1992,0,0.0,8.949141715837093e-17,8.930998022143588e-17,9.346945416870246e-17
434,verylow-overshoot,CH3Cl,0.00046847974481736485,5.259358520164891e-05,1999,1999,0,0.0,0.8838143636317678,1.166592693078135,0.11415243430808268
435,verylow-overshoot,CHCl3,0.000412422742906246,4.6300380983586585e-05,1990,1990,0,0.0,0.9773574613420122,0.5240720919633217,2.3947187742773024
436,verylow-overshoot,CO,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
437,verylow-overshoot,CO2,2.875247277200758,0.23628671997571518,2050,2067,17,0.5133160143795251,0.09269289179362543,0.37223260233104977,0.5860924119754728
438,verylow-overshoot,CO2 AFOLU,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
439,verylow-overshoot,CO2 FFI,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
440,verylow-overshoot,Equivalent effective stratospheric chlorine,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
441,verylow-overshoot,HCFC-141b,0.003960414293553439,0.00044461343075362413,2023,2023,0,0.0,6.259721932700995e-17,9.386523185318607e-17,6.914206209053439e-17
442,verylow-overshoot,HCFC-142b,0.004350930962721088,0.0004884545400859814,2017,2017,0,0.0,6.467329763901065e-17,8.19503257870109e-17,9.051626319984419e-17
443,verylow-overshoot,HCFC-22,0.05401602758380894,0.006064075513213891,2024,2024,0,0.0,8.814685390910067e-17,8.858616703404291e-17,6.957482669128096e-17
444,verylow-overshoot,HFC-125,0.01317210456633237,0.001478758071097617,2030,2030,0,0.701342858309501,0.4812894437537826,0.7570913335577472,0.822737699635674
445,verylow-overshoot,HFC-134a,0.020453274154103033,0.002296174015582817,2025,2025,0,0.2188127537964515,0.48269085162938646,0.8066311723437566,0.848042099665849
446,verylow-overshoot,HFC-143a,0.006862674371575676,0.0007704338410902825,2030,2030,0,0.7570136036401898,0.4250845901379287,0.7140476589775011,0.7949197236180555
447,verylow-overshoot,HFC-152a,0.000880633058644607,9.88637188983909e-05,2011,2011,0,0.0,0.7723192159693928,0.8217238819231002,0.8295889002130735
448,verylow-overshoot,HFC-227ea,0.0005966843752047519,6.69863977535632e-05,2029,2029,0,0.34346022965291256,0.3622088182755909,0.6787329096257527,0.7920285237691725
449,verylow-overshoot,HFC-23,0.006234803943909879,0.0006999463606851045,2023,2023,0,0.0,0.0073813037649500465,0.009806724442157357,0.009806724442157412
450,verylow-overshoot,HFC-236fa,0.00010621506445250271,1.1924167701549417e-05,2156,2156,0,0.7958527909367198,0.34424984183827156,0.631912725270764,0.7184932126248261
451,verylow-overshoot,HFC-245fa,0.0010143744749181634,0.00011387811525081942,2026,2026,0,0.616889311839562,0.6767069242497908,0.8069562321506037,0.8294445163532528
452,verylow-overshoot,HFC-32,0.002596341324326749,0.0002914766330116892,2017,2017,0,0.0,0.5141339334814887,0.824317827065665,0.8243178270656648
453,verylow-overshoot,HFC-365mfc,0.00028014690470019366,3.145051683519814e-05,2024,2024,0,0.26492005681644837,0.6099900870643119,0.8053150556985641,0.8293878787607202
454,verylow-overshoot,HFC-4310mee,0.00010939454241714395,1.2281109804340464e-05,2024,2024,0,0.006832533672888721,0.3392465735370145,0.7645951781795033,0.8472194636982591
455,verylow-overshoot,Halon-1211,0.0013239894089321475,0.00014863684194478888,2006,2006,0,0.0,8.516447019354022e-17,7.413181186402018e-17,6.838705000256174e-17
456,verylow-overshoot,Halon-1301,0.0010685890352025084,0.00011996447891334279,2039,2039,0,0.0,6.923426459933391e-17,8.860587558617324e-17,7.95439817128015e-17
457,verylow-overshoot,Halon-2402,0.00015190793174458877,1.705384883636737e-05,2005,2005,0,0.0,6.949198218419309e-17,9.09577650690916e-17,8.13140977266425e-17
458,verylow-overshoot,Land use,1.838391476661554e-05,0.0005331335282318507,1750,2057,307,0.10629307554510256,0.014771647243459512,0.11198995329643693,0.17906510360413289
459,verylow-overshoot,Light absorbing particles on snow and ice,0.09157811890495586,0.057024479991863636,2011,2251,240,9.885114119267157e-05,0.5388643793069666,1.1044266727615155,1.7706645434182646
460,verylow-overshoot,NF3,0.0011432858277063648,0.0001283502675505291,2144,2144,0,0.6431123159734278,0.13418044948839103,0.354479939880612,0.5239097685192138
461,verylow-overshoot,NH3,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
462,verylow-overshoot,NOx,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
463,verylow-overshoot,Neg_allCH4,9.811977388775332e-05,9.435730651225825e-06,1753,1753,0,0.0,0.1604187332088756,0.5632069698281134,0.6863548753826292
464,verylow-overshoot,Neg_ariNH3,0.03713099671461719,0.0025058372919845562,2021,2021,0,0.14361581668336926,0.09076416382435866,0.17142506563052437,0.16949831329045878
465,verylow-overshoot,Neg_o3CO,0.02500304429684397,0.02923595420309635,1997,2250,253,0.11797399187993164,0.12500572772779733,0.34932982084056635,0.5396324211216271
466,verylow-overshoot,Neg_o3N2O,2.0959864856115367e-05,1.9464407127173577e-06,1754,1754,0,0.0,0.06088911509422833,0.1926727976872755,0.29258900523008646
467,verylow-overshoot,Neg_o3VOC,0.008594475256697726,0.008666413242800057,1997,2250,253,0.24161524023929645,0.37234213472271327,0.7857491793733916,0.967236694715886
468,verylow-overshoot,Neg_o3ariNOx,0.0033890263196229447,0.013536550866415274,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
469,verylow-overshoot,OC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
470,verylow-overshoot,SF6,0.01429412416875276,0.0016047208991827927,2231,2231,0,0.6240235745147782,0.1312844307566094,0.34755996658302474,0.4960409183408157
471,verylow-overshoot,SO2F2,0.0006654628390812007,7.470776893330268e-05,2030,2030,0,0.15912124553021123,0.1781386380466636,0.3185261810679258,0.4676965977337655
472,verylow-overshoot,Solar,0.15096113435898798,0.04615365058017509,1812,1959,147,0.0,7.993087008935313e-17,7.931150842922247e-17,8.038727616549208e-17
473,verylow-overshoot,Sulfur,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
474,verylow-overshoot,VOC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
475,verylow-overshoot,Volcanic,0.2461563558940813,0.03671869934656727,1876,1876,0,0.0,0.0,0.0,0.0
476,verylow-overshoot,allCH4,0.9389116040350344,0.09069232877927912,2027,2028,1,0.2860876425637494,0.1604187332088756,0.5632069698281134,0.6863548753826292
477,verylow-overshoot,ariNH3,6.343637373048446e-05,4.281092484100749e-06,1752,1752,0,0.0,0.09076416382435866,0.17142506563052437,0.16949831329045878
478,verylow-overshoot,c-C4F8,0.0006897878202578514,7.7438597713406e-05,2217,2217,0,0.3222673248024002,0.09525522388427325,0.20336104487767148,0.26095810557160526
479,verylow-overshoot,o3CO,0.042527164040870244,0.045715242404912045,1997,2250,253,0.030501431818847468,0.12500572772779733,0.34932982084056635,0.5396324211216271
480,verylow-overshoot,o3N2O,0.42001943471815,0.03987492644617368,2181,2186,5,0.39486695062832017,0.06088911509422833,0.1926727976872755,0.29258900523008646
481,verylow-overshoot,o3VOC,0.053832060481892006,0.04020168661434073,1997,2250,253,0.0016416178329829295,0.37234213472271327,0.7857491793733916,0.967236694715886
482,verylow-overshoot,o3ariNOx,0.16561186980105344,0.09606159350515654,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
